17/06/2019;94;20.38
18/06/2019;11;21.5
18/06/2019;75;24.43
18/06/2019;76;23.16
19/06/2019;75;19.85
19/06/2019;76;21.44
19/06/2019;24;20.52
19/06/2019;93;21.95
19/06/2019;28;18.52
19/06/2019;11;22.39
21/06/2019;24;15.92
21/06/2019;76;18.74
22/06/2019;32;15.88
22/06/2019;76;20.43
23/06/2019;94;23.0
23/06/2019;27;20.52
23/06/2019;28;19.84
24/06/2019;53;16.89
25/06/2019;11;26.13
25/06/2019;84;25.58
26/06/2019;75;27.5
26/06/2019;52;27.98
27/06/2019;94;27.08
27/06/2019;53;24.68
27/06/2019;93;29.62
28/06/2019;94;26.8
28/06/2019;53;23.84
28/06/2019;75;24.6
29/06/2019;27;26.09
29/06/2019;53;21.0
29/06/2019;93;29.56
29/06/2019;24;27.48
30/06/2019;94;26.92
30/06/2019;76;26.35
30/06/2019;53;18.09
30/06/2019;24;24.59
01/07/2019;75;21.84
01/07/2019;52;20.67
01/07/2019;32;17.63
02/07/2019;93;26.68
03/07/2019;24;20.97
03/07/2019;11;19.69
03/07/2019;44;19.78
04/07/2019;84;23.75
05/07/2019;93;26.72
05/07/2019;52;24.65
06/07/2019;93;26.02
06/07/2019;24;24.62
06/07/2019;32;19.24
06/07/2019;44;22.01
07/07/2019;84;23.73
08/07/2019;84;23.05
08/07/2019;76;25.81
08/07/2019;52;22.28
09/07/2019;11;17.98
09/07/2019;93;24.71
10/07/2019;84;20.0
10/07/2019;94;27.32
10/07/2019;76;23.8
10/07/2019;11;20.48
11/07/2019;76;23.89
11/07/2019;11;23.79
11/07/2019;53;20.23
12/07/2019;44;21.09
13/07/2019;94;25.85
13/07/2019;93;25.88
13/07/2019;52;21.02
13/07/2019;84;21.35
14/07/2019;32;16.63
15/07/2019;28;16.29
15/07/2019;76;22.66
15/07/2019;32;15.69
16/07/2019;75;21.16
16/07/2019;28;17.14
16/07/2019;84;20.27
17/07/2019;53;17.71
17/07/2019;28;17.83
17/07/2019;75;22.3
18/07/2019;75;20.66
18/07/2019;44;20.51
18/07/2019;11;21.52
18/07/2019;53;18.48
19/07/2019;52;20.62
20/07/2019;28;20.56
21/07/2019;53;18.89
21/07/2019;93;25.42
21/07/2019;27;24.86
21/07/2019;75;22.98
22/07/2019;76;28.24
23/07/2019;84;28.05
23/07/2019;11;27.66
24/07/2019;27;28.81
24/07/2019;32;26.39
24/07/2019;53;23.21
24/07/2019;11;30.84
24/07/2019;76;28.35
26/07/2019;11;25.9
26/07/2019;52;20.25
27/07/2019;32;17.31
27/07/2019;28;18.94
27/07/2019;84;20.9
28/07/2019;28;18.31
28/07/2019;84;18.68
28/07/2019;53;16.74
29/07/2019;52;19.62
29/07/2019;53;18.34
29/07/2019;11;20.6
29/07/2019;44;19.41
30/07/2019;84;19.48
31/07/2019;11;19.25
31/07/2019;32;18.17
31/07/2019;93;24.54
31/07/2019;52;18.92
31/07/2019;44;18.8
01/08/2019;93;23.68
01/08/2019;27;18.87
01/08/2019;24;19.18
02/08/2019;93;24.71
03/08/2019;76;24.67
03/08/2019;84;21.25
03/08/2019;28;19.21
04/08/2019;52;22.2
04/08/2019;75;22.82
04/08/2019;28;21.49
04/08/2019;32;20.76
05/08/2019;11;22.17
05/08/2019;52;20.7
06/08/2019;27;23.9
07/08/2019;28;19.48
07/08/2019;24;21.52
07/08/2019;52;21.1
08/08/2019;75;25.04
08/08/2019;53;19.86
08/08/2019;44;21.16
09/08/2019;28;21.36
09/08/2019;32;21.94
09/08/2019;84;26.61
09/08/2019;24;24.91
10/08/2019;76;24.05
12/08/2019;52;16.82
12/08/2019;24;17.09
12/08/2019;76;20.25
12/08/2019;53;16.09
13/08/2019;27;16.48
13/08/2019;75;17.12
13/08/2019;11;15.91
13/08/2019;28;14.25
13/08/2019;24;15.92
14/08/2019;75;18.26
14/08/2019;44;17.49
16/08/2019;44;18.01
16/08/2019;52;17.48
16/08/2019;28;16.9
16/08/2019;93;23.8
17/08/2019;94;24.35
17/08/2019;32;18.14
18/08/2019;52;19.95
18/08/2019;44;21.96
18/08/2019;11;20.03
19/08/2019;84;18.37
19/08/2019;93;24.5
19/08/2019;53;16.4
20/08/2019;84;16.09
20/08/2019;28;15.73
21/08/2019;53;16.5
21/08/2019;76;20.29
22/08/2019;44;17.54
22/08/2019;52;19.98
23/08/2019;84;19.75
23/08/2019;27;19.69
24/08/2019;44;20.26
24/08/2019;53;21.91
24/08/2019;28;21.36
25/08/2019;75;24.0
25/08/2019;94;24.52
25/08/2019;27;22.1
25/08/2019;44;22.22
25/08/2019;28;21.89
26/08/2019;32;23.29
26/08/2019;24;24.86
26/08/2019;53;19.77
28/08/2019;11;24.16
28/08/2019;52;20.55
28/08/2019;32;21.82
29/08/2019;52;19.77
29/08/2019;11;21.3
29/08/2019;75;21.9
29/08/2019;94;24.98
30/08/2019;53;17.42
30/08/2019;84;23.05
31/08/2019;28;18.36
31/08/2019;75;22.67
01/09/2019;93;24.74
01/09/2019;27;18.96
02/09/2019;24;16.13
02/09/2019;32;14.66
02/09/2019;76;20.89
03/09/2019;52;17.35
03/09/2019;75;18.24
04/09/2019;28;14.83
04/09/2019;94;23.6
04/09/2019;93;23.05
05/09/2019;76;19.31
06/09/2019;53;13.23
06/09/2019;44;13.68
07/09/2019;84;15.01
07/09/2019;52;17.25
07/09/2019;75;16.48
08/09/2019;11;14.62
08/09/2019;52;14.4
08/09/2019;32;13.15
08/09/2019;76;17.93
08/09/2019;28;12.89
08/09/2019;75;16.1
08/09/2019;53;13.49
09/09/2019;24;12.27
10/09/2019;84;14.32
10/09/2019;24;16.0
10/09/2019;28;14.68
11/09/2019;27;15.48
12/09/2019;24;18.42
12/09/2019;84;17.47
12/09/2019;94;22.75
12/09/2019;32;19.16
12/09/2019;44;18.71
13/09/2019;94;22.1
13/09/2019;93;23.01
14/09/2019;53;19.92
14/09/2019;28;18.34
15/09/2019;76;22.97
16/09/2019;52;21.55
16/09/2019;94;22.68
16/09/2019;27;21.82
17/09/2019;53;18.24
17/09/2019;93;23.11
18/09/2019;27;16.55
19/09/2019;11;14.53
20/09/2019;76;20.97
20/09/2019;27;15.07
20/09/2019;11;16.34
20/09/2019;52;18.42
21/09/2019;76;20.7
21/09/2019;84;20.13
22/09/2019;53;17.24
22/09/2019;52;18.95
22/09/2019;32;19.73
22/09/2019;27;20.74
22/09/2019;75;18.38
22/09/2019;24;17.82
23/09/2019;28;15.85
23/09/2019;84;15.51
23/09/2019;24;16.84
24/09/2019;27;14.66
24/09/2019;32;16.11
24/09/2019;11;17.34
24/09/2019;53;17.71
25/09/2019;53;15.84
25/09/2019;28;15.68
25/09/2019;76;18.8
25/09/2019;44;15.61
26/09/2019;28;17.0
27/09/2019;53;16.31
27/09/2019;52;17.58
27/09/2019;27;17.1
27/09/2019;32;16.03
28/09/2019;93;20.68
28/09/2019;27;16.44
28/09/2019;52;17.1
29/09/2019;84;17.19
29/09/2019;75;17.89
29/09/2019;93;18.96
29/09/2019;24;16.43
30/09/2019;52;15.1
30/09/2019;84;18.05
30/09/2019;32;15.11
01/10/2019;93;19.31
01/10/2019;53;16.85
01/10/2019;28;16.75
02/10/2019;76;17.53
02/10/2019;93;18.53
02/10/2019;27;15.02
03/10/2019;93;16.84
03/10/2019;76;16.36
03/10/2019;24;9.62
04/10/2019;28;13.64
05/10/2019;11;15.08
05/10/2019;84;14.12
05/10/2019;76;16.36
06/10/2019;94;18.58
07/10/2019;84;11.98
07/10/2019;28;13.17
07/10/2019;75;13.81
07/10/2019;76;15.46
07/10/2019;52;12.98
09/10/2019;27;13.79
09/10/2019;28;12.64
09/10/2019;52;14.4
10/10/2019;24;15.04
11/10/2019;84;14.21
11/10/2019;32;14.32
11/10/2019;94;18.4
11/10/2019;27;14.9
11/10/2019;24;16.28
13/10/2019;28;16.57
14/10/2019;94;20.25
14/10/2019;11;18.97
15/10/2019;93;17.19
15/10/2019;27;12.8
15/10/2019;76;14.88
15/10/2019;52;13.92
16/10/2019;84;12.55
16/10/2019;53;13.85
17/10/2019;52;14.38
18/10/2019;76;15.48
18/10/2019;27;14.88
18/10/2019;11;13.51
18/10/2019;24;14.21
18/10/2019;53;12.62
19/10/2019;84;15.82
19/10/2019;93;19.25
19/10/2019;28;12.46
20/10/2019;27;14.39
20/10/2019;24;12.02
21/10/2019;52;11.45
21/10/2019;44;12.74
21/10/2019;76;13.32
22/10/2019;24;8.76
22/10/2019;27;12.05
22/10/2019;84;12.56
22/10/2019;94;22.7
23/10/2019;28;12.18
24/10/2019;93;15.94
25/10/2019;76;15.42
25/10/2019;75;15.09
25/10/2019;84;13.09
26/10/2019;93;16.58
26/10/2019;94;19.23
26/10/2019;52;16.12
27/10/2019;27;13.08
27/10/2019;94;18.7
28/10/2019;11;9.55
28/10/2019;44;8.01
28/10/2019;84;14.38
28/10/2019;53;8.41
28/10/2019;76;15.61
30/10/2019;53;12.15
30/10/2019;94;18.58
31/10/2019;84;13.01
31/10/2019;44;7.59
01/11/2019;94;17.15
01/11/2019;53;15.31
01/11/2019;32;11.28
01/11/2019;84;12.1
01/11/2019;28;13.73
02/11/2019;84;14.63
02/11/2019;93;15.74
02/11/2019;52;12.45
03/11/2019;11;11.62
03/11/2019;94;17.08
04/11/2019;11;12.05
04/11/2019;24;12.15
